0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253858866999,0.0,0.0,0.284473988658,0.0,0.327504068158,0.0,0.0,0.0,0.0,0.215819315808,0.0,0.539177662043,0.443023504699,0.0,0.257836542343,0.0,0.0,0.0,0.0,0.263736674239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278880334229,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281204565315,0.0,0.0,0.315117550432,0.0,0.0,0.0,0.0,0.0,0.0,0.2390673905,0.0,0.597257924749,0.490746033559,0.0,0.285610716179,0.0,0.0,0.0,0.0,0.292146410775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243416472282,0.0,0.0,0.0,0.0,0.314032304136,0.0,0.0,0.0,0.0,0.206941664577,0.0,0.516998779596,0.0,0.629729953766,0.0,0.0,0.0,0.0,0.0,0.252887959415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267408690307,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381267111038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324136036757,0.0,0.0,0.665370856474,0.0,0.387241126462,0.0,0.0,0.0,0.0,0.396102452715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.744213748895,0.0,0.0,0.0,0.0,0.0,0.202908818408,0.0,0.0,0.227379415928,0.0,0.0,0.0,0.0,0.0,0.0,0.17250389115,0.0,0.0,0.0,0.0,0.206088165316,0.0,0.0,0.0,0.0,0.2108041274,0.0,0.0,0.0,0.0,0.432337877286,0.0,0.0,0.0,0.0,0.0,0.22290842059,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.691435072826,0.0,0.0,0.0,0.0,0.0,0.188518787567,0.0,0.617364950506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160270138407,0.0,0.0,0.0,0.0,0.191472659307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207100043843,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354426507586,0.0,0.0,0.397169984611,0.0,0.457246675957,0.0,0.0,0.0,0.0,0.301317370852,0.0,0.0,0.0,0.0,0.359979961744,0.0,0.0,0.0,0.0,0.368217464601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38936037202,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27072877082,0.0,0.311679722385,0.0,0.0,0.0,0.0,0.205391355335,0.0,0.513125668842,0.0,0.625012314282,0.0,0.0,0.0,0.0,0.0,0.250993442225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265405390657,0.0,0.0,0.0
0.0,0.0,0.0,0.218866535279,0.0,0.0,0.0,0.0,0.647897708881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15113902234,0.0,0.0,0.0,0.0,0.180563833164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561945217037,0.0,0.0,0.0,0.0,0.0,0.401369243577,0.0,0.0,0.0,0.0,0.0
0.0,0.44190762837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141709083699,0.0,0.0,0.158799055339,0.0,0.0,0.0,0.554886367758,0.0,0.0,0.120474647387,0.0,0.0,0.247304558041,0.0,0.143929501425,0.0,0.0,0.595928499079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
