0.0,0.0,0.0,0.64682894228,0.0,0.762635115523,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.64682894228,0.0,0.762635115523,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.64682894228,0.0,0.762635115523,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.64682894228,0.0,0.762635115523,0.0,0.0,0.0,0.0,0.0
0.0,0.859626429438,0.0,0.510923087961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.64682894228,0.0,0.762635115523,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.64682894228,0.0,0.762635115523,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.455875696872,0.0,0.537494215275,0.0,0.0,0.0,0.709420409593,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.64682894228,0.0,0.762635115523,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.455875696872,0.0,0.537494215275,0.0,0.0,0.0,0.709420409593,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.64682894228,0.0,0.762635115523,0.0,0.0,0.0,0.0,0.0
0.0,0.859626429438,0.0,0.510923087961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.859626429438,0.0,0.510923087961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
