0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,133,4767,1851,2344,1,2505,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1345,586,20,158,2344,1904,2505,4677,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,68,4767,1851,2344,1904,2505,4677,59,4677,4767,1449,2260,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1345,1847,465,2344,1904,2505,4677,1713,4677,1784,14,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,4677,1940,586,1847,4767,158,2344,1904,2505,4677,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1345,586,1847,1851,2344,1904,2505,4677,1713,4677,1784,4767,84,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1940,1851,2344,1904,2505,4677,1784,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1940,586,1847,4767,1851,2344,1904,14,4767,2505,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,4767,3,4767,3,4767,2344,1904,2505,4677,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4767,26,4767,1851,4,1,2505,57,2505,10,4677,4767,350,3,4677,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1152,1345,1152,1847,4767,1851,2344,1904,2505,4677,1784,4767,288,886,2260,4677,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,586,1,4677,1940,1851,2344,1904,16,757,2505,4677,1713,1449,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,4767,68,4767,1847,4767,1851,2344,1904,2505,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,586,1847,4767,1851,49,1904,2505,4677,1784,350,886,2260,4677,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851,2344,10,1904,757,2505,129,4677,1784,350,28,226,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1847,4767,1,2344,1904,2505,4677,59,4677,350,886,2260,109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4677,1940,140,77,4767,1851,2344,1904,2505,4677,1713,4677,1784,4767,1449,2260,226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,68,4767,1851,2344,1904,2505,4677,59,4677,4767,1449,2260,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1847,1851,2344,57,2505,16,6,4677,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,4767,1345,4767,1847,465,2344,1904,757,2505,4677,1713,4677,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,586,42,1851,2344,45,2505,4677,1713,4677,1784,4767,30,5,4677,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,469,4677,1940,3,4767,2344,1904,2505,4677,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1345,586,133,1851,2344,757,4767,1904,2505,4677,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1940,1345,4767,1847,465,2344,1904,2505,4677,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1940,4767,1847,465,2344,1904,2505,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1345,1847,4767,3,1851,2344,1904,2505,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,586,1847,4767,1851,2344,45,2505,4677,129,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,4677,1940,4767,1345,586,1847,1851,2344,1904,757,2505,1713,4677,1784,4,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1940,4767,1847,1345,4767,1851,2344,1904,2505,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1345,1847,4767,1851,2344,1904,2505,4677,1784,4767,1449,2260,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1940,1345,4767,1847,465,2344,261,2505,4677,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,4677,1940,4767,1847,4767,1345,262,4767,158,2344,1904,2505,4677,1713,4677,1784,350,3,4677,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,47,133,1851,2344,1904,4767,757,2505,4677,1784,288,5,4677,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,4677,1940,1345,1847,4767,1851,2344,1904,2505,4677,1713,4677,1784,4767,1449,2260,226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,133,4767,1851,2344,45,2505,6,6,4677,6,18,886,2260,226,4767
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1345,14,4767,465,39,4767,49,1904,2505,4677,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1152,1345,1152,1847,4767,465,2344,757,1904,2505,4677,1784,4767,1449,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1940,4767,1345,1847,465,2344,1904,2505,4677,1713,4677,1784,22,3,288,886,2260,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1345,1847,4767,1851,2344,1904,2505,4677,1784,4767,1449,2260,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1345,586,133,158,2344,1904,2505,4677,1713,4677,1784,350,886,16,18,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,586,1847,262,1851,2344,1904,2505,4677,1713,4677,1784,350,886,2260,4677,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,4677,1940,1345,1847,4767,1851,2344,1904,2505,4677,1713,4677,1784,4767,1449,2260,226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1345,1847,4767,1851,2344,1904,2505,4677,1784,4767,1449,2260,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1940,1345,4767,1847,1851,2344,757,4767,1904,2505,4677,1784,350,886,226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4677,1940,4767,1345,133,4767,1851,2344,1904,2505,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,68,4767,1851,2344,1904,2505,4677,59,4677,4767,1449,2260,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851,2344,1904,2505,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1940,4767,1345,4767,1847,158,2344,1904,2505,4677,1713,4677,1784,4767,1449,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1940,586,1847,4767,1851,2344,1904,2505,4677,1784,4767,1449,2260,226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,68,4767,1851,2344,1904,2505,4677,59,4677,4767,1449,2260,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,4677,1940,1345,1847,4767,1851,2344,1904,2505,4677,1713,4677,1784,4767,1449,2260,226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,126,1345,4767,1847,262,2,2344,1904,757,2505,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1940,1345,1847,465,2344,757,2505,1713,4677,1784,62,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,68,4767,1851,2344,1904,2505,4677,1713,4677,1784,4767,1449,2260,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,586,14,1851,2344,1904,757,2505,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,37,1940,1345,4767,1851,2344,1904,2505,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,4767,1345,1847,4767,1851,2344,1904,2505,1713,4677,1784,350,886,2260,4677,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1345,1847,4767,1851,2344,1904,2505,4677,1713,4677,4767,1449,2260,226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,21,1851,2344,1904,757,2505,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,5,2344,757,1904,2505,4677,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,262,586,1940,262,4767,465,2344,1904,2505,4677,1713,4677,1784,4767,288,886,2260,4677,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1345,586,1847,465,2344,1904,757,2505,4677,1784,350,886,2260,109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1940,1345,1847,4767,31,53,31,465,2344,1904,2505,4677,1713,4677,1784,4767,1449,2260,396,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4677,140,586,1847,4767,1851,2344,1904,2505,4677,1713,4677,1784,4767,1449,2260,226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,586,37,1851,2344,1904,2505,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1940,1345,1847,465,2344,1904,2505,1713,4677,1784,288,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1345,1847,4767,1851,2344,1904,2505,4677,1713,4677,1784,4767,1449,2260,226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1940,1345,4767,1847,1851,2344,1904,2505,1713,4677,1784,350,886,2260,109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1940,4767,1345,4767,1847,465,2344,1904,2505,4677,1713,4677,1784,4767,22,886,2260,4677,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1345,4767,1847,1851,2344,1904,757,2505,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,140,586,1847,4767,1851,2344,1904,2505,4677,1713,4677,1784,4767,1449,2260,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1940,4767,1345,1847,4767,1851,2344,261,2505,4677,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,4677,1940,1345,4767,1847,465,2344,757,4767,1904,2505,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4677,140,586,1847,262,4767,1851,2344,1904,2505,4677,4767,1449,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,4677,1345,1847,465,2344,1904,2505,4677,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,4677,1940,1345,1847,1851,2344,4767,35,1904,2505,4677,1,84,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851,19,56,2505,38,2505,4677
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,4677,1940,1847,1851,2344,1904,757,2505,1713,4677,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1345,4767,1847,465,2344,757,2505,4677,1784,350,886,2260,4677,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1345,586,1847,1851,2344,1904,2505,4677,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4677,1940,586,1847,262,1851,2344,261,2505,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1847,4767,1851,2344,261,2505,4677,1713,4677,1784,350,886,2260,109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1940,1152,1345,1152,1847,4767,1851,2344,1904,757,2505,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1847,4767,1851,2344,757,1904,2505,4677,1784,4767,1449,2260,4677,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1940,47,1847,4767,1851,2344,1904,2505,4677,1713,4677,1784,4767,1449,2260,226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,68,4767,1851,2344,1904,2505,4677,59,4677,4767,1449,2260,396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1152,1345,1152,1847,4767,1851,2344,1904,2505,4677,1713,4677,1784,84,886,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1345,1847,4767,1851,2344,1904,35,2505,1713,4677,1784,4767,1449,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1940,1345,1847,4767,1851,2344,1904,2505,1713,4677,1784,4767,288,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1345,1847,4767,1851,2344,1904,757,2505,4677,1713,4677,1784,4767,1449,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1345,1847,4767,1851,2344,757,2505,1713,4677,1784,4767,1449,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1345,1847,4767,1851,2344,757,1904,2505,4677,1713,4677,1784,4767,8,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1345,1847,4767,1851,2344,1904,757,2505,1713,4677,1784,4767,1449,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1940,4767,1345,4767,1847,1851,2344,1904,2505,4677,1713,4677,1784,4767,288,886,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1940,4767,1345,4767,1847,4767,1851,2344,261,2505,4677,1713,4677,1784,4767,288,886,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1345,1847,4767,1851,2344,1904,757,1,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,133,1940,4767,465,2344,261,2505,4677,129,4677,350,886,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1345,1847,4767,1851,2344,1904,757,2505,4677,1713,4677,1784,4767,288,886,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1345,1847,4767,1851,2344,1904,757,2505,4677,1784,4767,1449,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1940,4767,1345,4767,1847,31,133,31,4767,1851,2344,1904,757,2505,1713,4677,1784,4767,288,886,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1847,4767,1851,2344,13,2505,4677,1713,4677,1784,4767,1449,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,586,77,4767,1851,2344,1904,2505,4677,1713,4677,4767,53,886,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4677,1940,1152,1345,1152,133,4767,1851,2344,1904,757,2505,4677,1784,4767,53,886,2260,4677,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1345,1847,4767,1851,2344,1904,2505,4677,1713,4677,1784,4767,288,886,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,4677,1940,1345,1847,262,4767,1851,2344,1904,2505,1713,4677,1784,4767,1449,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,1847,1851,2344,261,2505,1713,4677,1784,350,886,2260,1666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1940,1345,1847,4767,1851,2344,757,1904,2505,4677,1713,4677,1784,4767,1449,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1940,1345,1847,4767,1851,2344,757,2505,4677,1713,4677,1784,4767,2,886,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1847,262,4767,158,2344,1904,2505,4677,1713,4677,1784,4767,1449,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1345,1847,4767,1851,56,2505,4677,38,757,1904,2505,1713,4677,1784,4767,1449,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1940,1345,1847,4767,1851,2,1904,2505,4767,1449,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1847,262,4767,1851,2344,261,2505,4677,1713,4677,350,886,2260,3,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,1940,77,4767,1851,2344,1904,2505,1713,4677,1784,4767,1449,2260,4677,10,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,1940,1345,1847,4767,1851,2344,1904,2505,1713,4677,1784,4767,1449,2260,1666,1613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1940,1345,1847,4767,1851,2344,1904,2505,4677,1713,4677,1784,4767,2,886,2260,396,1613
