0.0,0.0,0.250968292391,0.0,0.177335448092,0.0,0.0,0.0,0.503805557502,0.0,0.264918363767,0.0,0.234429558068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131052333009,0.0,0.0,0.0,0.0,0.0,0.0,0.18730974593,0.0,0.0,0.0,0.121753048179,0.0,0.185156114125,0.0,0.0,0.177625057343,0.0,0.0,0.0,0.210547884248,0.382608091035,0.0,0.0,0.225056046343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056780132,0.0,0.0,0.210789135618,0.0,0.0,0.0,0.0,0.0,0.0,0.25609775322,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361741777179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216630231959,0.0,0.0,0.415595742545,0.347639502662,0.0,0.0,0.0,0.0,0.0,0.0,0.201258462655,0.0,0.0,0.0,0.0,0.293615203107,0.0,0.0,0.0,0.0,0.316226646285,0.0,0.0,0.0,0.431666477406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339986894437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.404006149883,0.0,0.0,0.0,0.0,0.249279625553,0.0,0.582341383534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452664931318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.480220441172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597602576751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801792467076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270754647066,0.0,0.0,0.0,0.377960651552,0.0,0.0,0.0,0.41447168284,0.0,0.0,0.0,0.211290016411,0.0,0.0,0.405350769691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196297181113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421025340141,0.0,0.0,0.0,0.0,0.267969775043,0.0,0.0,0.0,0.0,0.0,0.339846219457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27729668691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368117195083,0.0,0.0,0.0,0.0,0.0,0.0,0.399280888751,0.0,0.0,0.0,0.0,0.0,0.0,0.262811059564,0.0,0.747730831892
0.238918149992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261440882535,0.0,0.384711768346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263733763641,0.119137725088,0.0,0.362357715932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255530929912,0.0,0.0,0.0,0.254512979162,0.162637635498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157052300412,0.0,0.0,0.0,0.0,0.46084561481,0.343428608277,0.0,0.0
0.0,0.0,0.0,0.344236265236,0.0,0.0,0.0,0.0,0.346027633878,0.450913713661,0.0,0.0,0.0,0.535931838509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392346097753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342468534571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.726490466502,0.0,0.0,0.0,0.0,0.298839133199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17896078039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242558969758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317325358375,0.0,0.0,0.226968036054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373945299963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.284834464976,0.0,0.0,0.0,0.0,0.0,0.18655176597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223434255505,0.0,0.0,0.0,0.358558326596,0.0,0.375782255602,0.319348863693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302837206598,0.0,0.419067982756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338757899458,0.0,0.0,0.0,0.28337177592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
